,key,LocID,airport name,facility type,FAA region,county,city,state,airport type,latitude,longiutde,Boundary Data Available
4162,2752.0,JSY,JOSEPH STATE,Airport,ANM,WALLOWA,JOSEPH,OR,Public Use,45.35955,-117.253836,Yes
4163,1592.0,LRG,LINCOLN RGNL,Airport,ANE,PENOBSCOT,LINCOLN,ME,Public Use,45.362161,-68.534747,Yes
4164,1678.0,Y96,LEO E. GOETZ COUNTY,Airport,AGL,PRESQUE ISLE,ONAWAY,MI,Public Use,45.370845,-84.225014,Yes
4165,1805.0,PEX,PAYNESVILLE MUNI,Airport,AGL,STEARNS,PAYNESVILLE,MN,Public Use,45.372064,-94.744726,Yes
4166,4249.0,U79,CHAMBERLAIN USFS,Airport,ANM,IDAHO,CHAMBERLAIN GUARD STATION,ID,Public Use,45.379078,-115.19678,No
4167,3629.0,2P2,WASHINGTON ISLAND,Airport,AGL,DOOR,WASHINGTON ISLAND,WI,Public Use,45.386843,-86.924925,Yes
4168,5107.0,3Y7,ISABEL MUNI,Airport,AGL,DEWEY,ISABEL,SD,Public Use,45.389536,-101.437489,No
4169,4299.0,C48,WILSON BAR USFS,Airport,ANM,IDAHO,DIXIE,ID,Public Use,45.396667,-115.483333,No
4170,5032.0,03S,SANDY RIVER,Airport,ANM,CLACKAMAS,SANDY,OR,Public Use,45.401611,-122.228694,No
4171,1708.0,PZQ,PRESQUE ISLE COUNTY,Airport,AGL,PRESQUE ISLE,ROGERS CITY,MI,Public Use,45.407083,-83.812861,Yes
4172,5322.0,9Y7,BARRON MUNI,Airport,AGL,BARRON,BARRON,WI,Public Use,45.407458,-91.83434,No
4173,4505.0,Y65,CALVIN CAMPBELL MUNI,Airport,AGL,CHEBOYGAN,INDIAN RIVER,MI,Public Use,45.408345,-84.600036,No
4174,3003.0,D58,TIMBER LAKE MUNI,Airport,AGL,DEWEY,TIMBER LAKE,SD,Public Use,45.414988,-101.083201,Yes
4175,2792.0,TMK,TILLAMOOK,Airport,ANM,TILLAMOOK,TILLAMOOK,OR,Public Use,45.41825,-123.814389,Yes
4176,3610.0,RPD,RICE LAKE RGNL - CARL'S FIELD,Airport,AGL,BARRON,RICE LAKE,WI,Public Use,45.420111,-91.773333,Yes
4177,2742.0,8S4,ENTERPRISE MUNI,Airport,ANM,WALLOWA,ENTERPRISE,OR,Public Use,45.424873,-117.264891,Yes
4178,1656.0,MGN,HARBOR SPRINGS,Airport,AGL,EMMET,HARBOR SPRINGS,MI,Public Use,45.425565,-84.913384,Yes
4179,5025.0,25U,MEMALOOSE,Airport,ANM,WALLOWA,IMNAHA,OR,Public Use,45.427861,-116.693889,No
4180,5035.0,7S3,STARK'S TWIN OAKS AIRPARK,Airport,ANM,WASHINGTON,HILLSBORO,OR,Public Use,45.42845,-122.942157,No
4181,2957.0,5P3,BOWDLE MUNI,Airport,AGL,EDMUNDS,BOWDLE,SD,Public Use,45.439427,-99.675118,Yes
4182,1784.0,8Y6,LEADERS CLEAR LAKE,Airport,AGL,SHERBURNE,CLEAR LAKE,MN,Public Use,45.44441,-93.971092,Yes
4183,2952.0,ABR,ABERDEEN RGNL,Airport,AGL,BROWN,ABERDEEN,SD,Federalized/Commercial,45.449056,-98.421833,Yes
4184,2760.0,9S9,LEXINGTON,Airport,ANM,MORROW,LEXINGTON,OR,Public Use,45.454139,-119.690278,Yes
4185,1586.0,3B1,GREENVILLE MUNI,Airport,ANE,PISCATAQUIS,GREENVILLE,ME,Public Use,45.462833,-69.55165,Yes
4186,3626.0,TKV,TOMAHAWK RGNL,Airport,AGL,LINCOLN,TOMAHAWK,WI,Public Use,45.469361,-89.804889,Yes
4187,2022.0,00F,BROADUS,Airport,ANM,POWDER RIVER,BROADUS,MT,Public Use,45.470472,-105.457139,Yes
4188,4468.0,52B,GREENVILLE,Airport,ANE,PISCATAQUIS,GREENVILLE,ME,Public Use,45.474613,-69.603858,No
4189,4463.0,21M,CURRIER'S,Airport,ANE,PISCATAQUIS,GREENVILLE JUNCTION,ME,Public Use,45.478306,-69.619306,No
4190,3613.0,RCX,RUSK COUNTY,Airport,AGL,RUSK,LADYSMITH,WI,Public Use,45.496586,-91.000187,Yes
4191,1751.0,6D1,BROOTEN MUNI,Airport,AGL,STEARNS,BROOTEN,MN,Public Use,45.499964,-95.1128,Yes
4192,3567.0,UBE,CUMBERLAND MUNI,Airport,AGL,BARRON,CUMBERLAND,WI,Public Use,45.5061,-91.980802,Yes
4193,2955.0,6V5,BISON MUNI,Airport,AGL,PERKINS,BISON,SD,Public Use,45.518333,-102.467833,Yes
4194,4253.0,A05,DIXIE USFS,Airport,ANM,IDAHO,DIXIE,ID,Public Use,45.520741,-115.517627,No
4195,3565.0,Y55,CRANDON/STEVE CONWAY MUNI,Airport,AGL,FOREST,CRANDON,WI,Public Use,45.522648,-88.928437,Yes
4196,5030.0,61J,PORTLAND DOWNTOWN,Airport,ANM,MULTNOMAH,PORTLAND,OR,Public Use,45.525278,-122.670929,No
4197,4556.0,Y30,PBEAAYE,Airport,AGL,CHEBOYGAN,TOPINABEE,MI,Public Use,45.531122,-84.556982,No
4198,4532.0,2M7,HOFFMAN'S BLACK MOUNTAIN AERODROME,Airport,AGL,CHEBOYGAN,CHEBOYGAN,MI,Public Use,45.531944,-84.308056,No
4199,2074.0,7S1,TWIN BRIDGES,Airport,ANM,MADISON,TWIN BRIDGES,MT,Public Use,45.533745,-112.302622,Yes
4201,2776.0,HIO,PORTLAND-HILLSBORO,Airport,ANM,WASHINGTON,PORTLAND,OR,Public Use,45.540611,-122.950194,Yes
4202,3606.0,5N2,PRENTICE,Airport,AGL,PRICE,PRENTICE,WI,Public Use,45.543019,-90.279316,Yes
4203,2990.0,MBG,MOBRIDGE MUNI,Airport,AGL,WALWORTH,MOBRIDGE,SD,Public Use,45.546278,-100.406278,Yes
4204,1826.0,STC,ST CLOUD RGNL,Airport,AGL,SHERBURNE,ST CLOUD,MN,Federalized/Commercial,45.546556,-94.059889,Yes
4205,2777.0,TTD,PORTLAND-TROUTDALE,Airport,ANM,MULTNOMAH,PORTLAND,OR,Public Use,45.549361,-122.40125,Yes
4206,1753.0,CBG,CAMBRIDGE MUNI,Airport,AGL,ISANTI,CAMBRIDGE,MN,Public Use,45.557494,-93.264184,Yes
4207,1808.0,PNM,PRINCETON MUNI,Airport,AGL,MILLE LACS,PRINCETON,MN,Public Use,45.559868,-93.608216,Yes
4208,1796.0,MOX,MORRIS MUNI - CHARLIE SCHMIDT FLD,Airport,AGL,STEVENS,MORRIS,MN,Public Use,45.565968,-95.967187,Yes
4209,1706.0,PLN,PELLSTON RGNL AIRPORT OF EMMET COUNTY,Airport,AGL,EMMET,PELLSTON,MI,Public Use,45.570917,-84.796722,Yes
4210,2972.0,9D2,HARDING COUNTY,Airport,AGL,HARDING,BUFFALO,SD,Public Use,45.579555,-103.52891,Yes
4211,5034.0,4S4,SKYPORT,Airport,ANM,WASHINGTON,CORNELIUS,OR,Public Use,45.582614,-123.052885,No
4212,5354.0,WN2,SILVER LAKE,Airport,AGL,BARRON,CUMBERLAND,WI,Public Use,45.584444,-91.925833,No
4213,2775.0,PDX,PORTLAND INTL,Airport,ANM,MULTNOMAH,PORTLAND,OR,Federalized/Commercial,45.588709,-122.596869,Yes
4214,2797.0,35S,WASCO STATE,Airport,ANM,SHERMAN,WASCO,OR,Public Use,45.589444,-120.674167,Yes
4215,2078.0,7S4,WISDOM,Airport,ANM,BEAVERHEAD,WISDOM,MT,Public Use,45.59159,-113.459226,Yes
4216,1829.0,D32,STARBUCK MUNI,Airport,AGL,POPE,STARBUCK,MN,Public Use,45.599961,-95.533651,Yes
4217,4723.0,3U4,ST LABRE MISSION,Airport,ANM,ROSEBUD,ASHLAND,MT,Public Use,45.606556,-106.27425,No
4218,5019.0,DLS,COLUMBIA GORGE RGNL/THE DALLES MUNI,Airport,ANM,LANE,THE DALLES,OR,Public Use,45.618556,-121.167333,No
4219,3506.0,VUO,PEARSON FIELD,Airport,ANM,CLARK,VANCOUVER,WA,Public Use,45.620453,-122.656488,Yes
4220,5287.0,1W1,GROVE FIELD,Airport,ANM,CLARK,CAMAS,WA,Public Use,45.627829,-122.404311,No
4221,2080.0,6S3,WOLTERMANN MEMORIAL,Airport,ANM,STILLWATER,COLUMBUS,MT,Public Use,45.630538,-109.239239,Yes
4222,3609.0,RHI,RHINELANDER-ONEIDA COUNTY,Airport,AGL,ONEIDA,RHINELANDER,WI,Public Use,45.6309,-89.466628,Yes
4223,1597.0,59B,NEWTON FIELD,Airport,ANE,SOMERSET,JACKMAN,ME,Public Use,45.632756,-70.248792,Yes
4224,4476.0,60B,MOOSE RIVER,Airport,ANE,SOMERSET,JACKMAN,ME,Public Use,45.63338,-70.266179,No
4225,1771.0,GHW,GLENWOOD MUNI,Airport,AGL,POPE,GLENWOOD,MN,Public Use,45.64383,-95.320449,Yes
4226,1596.0,MLT,MILLINOCKET MUNI,Airport,ANE,PENOBSCOT,MILLINOCKET,ME,Public Use,45.647833,-68.685556,Yes
4227,1625.0,SLH,CHEBOYGAN COUNTY,Airport,AGL,CHEBOYGAN,CHEBOYGAN,MI,Public Use,45.653786,-84.519304,Yes
4228,4460.0,78B,BUCKHORN CAMPS,Airport,ANE,PENOBSCOT,NORCROSS/MILLINOCKET/,ME,Public Use,45.654214,-68.949488,No
4229,3000.0,8D3,SISSETON MUNI,Airport,AGL,ROBERTS,SISSETON,SD,Public Use,45.669526,-96.993586,Yes
4230,4287.0,1S7,SLATE CREEK,Airport,ANM,IDAHO,SLATE CREEK,ID,Public Use,45.671778,-116.305722,No
4231,2753.0,4S2,KEN JERNSTEDT AIRFIELD,Airport,ANM,HOOD RIVER,HOOD RIVER,OR,Public Use,45.672778,-121.536139,Yes
4232,2733.0,CZK,CASCADE LOCKS STATE,Airport,ANM,HOOD RIVER,CASCADE LOCKS,OR,Public Use,45.676944,-121.878889,Yes
4233,5285.0,W56,FLY FOR FUN,Airport,ANM,CLARK,VANCOUVER,WA,Public Use,45.68728,-122.521853,No
4234,1616.0,SJX,BEAVER ISLAND,Airport,AGL,CHARLEVOIX,BEAVER ISLAND,MI,Public Use,45.692222,-85.566611,Yes
4235,2741.0,PDT,EASTERN OREGON RGNL AT PENDLETON,Airport,ANM,UMATILLA,PENDLETON,OR,Public Use,45.695056,-118.841444,Yes
4236,1817.0,ROS,RUSH CITY RGNL,Airport,AGL,CHISAGO,RUSH CITY,MN,Public Use,45.697139,-92.952167,Yes
4237,2769.0,3S7,NEHALEM BAY STATE,Airport,ANM,TILLAMOOK,MANZANITA,OR,Public Use,45.698139,-123.929639,Yes
4238,2051.0,LVM,MISSION FIELD,Airport,ANM,PARK,LIVINGSTON,MT,Public Use,45.699417,-110.448028,Yes
4239,2046.0,6S8,LAUREL MUNI,Airport,ANM,YELLOWSTONE,LAUREL,MT,Public Use,45.704377,-108.759509,Yes
4240,1818.0,D39,SAUK CENTRE MUNI,Airport,AGL,STEARNS,SAUK CENTRE,MN,Public Use,45.706603,-94.933246,Yes
4241,3607.0,PBH,PRICE COUNTY,Airport,AGL,PRICE,PHILLIPS,WI,Public Use,45.708944,-90.4025,Yes
4242,1729.0,6Y8,WELKE,Airport,AGL,CHARLEVOIX,BEAVER ISLAND,MI,Public Use,45.721162,-85.520345,Yes
4243,2721.0,1S8,ARLINGTON MUNI,Airport,ANM,GILLIAM,ARLINGTON,OR,Public Use,45.722556,-120.176972,Yes
4244,1632.0,ESC,DELTA COUNTY,Airport,AGL,DELTA,ESCANABA,MI,Public Use,45.722667,-87.093722,Yes
4245,4693.0,F02,FAIRGROUNDS AIRPARK,Airport,ANM,BIG HORN,HARDIN,MT,Public Use,45.724978,-107.600642,No
4246,4475.0,70B,MILLINOCKET,Airport,ANE,PISCATAQUIS,MILLINOCKET,ME,Public Use,45.728381,-68.844486,No
4247,4282.0,75C,OROGRANDE,Airport,ANM,IDAHO,OROGRANDE,ID,Public Use,45.729444,-115.527778,No
4248,3618.0,SSQ,SHELL LAKE MUNI,Airport,AGL,WASHBURN,SHELL LAKE,WI,Public Use,45.731381,-91.920661,Yes
4249,5276.0,W58,CEDARS NORTH AIRPARK,Airport,ANM,CLARK,BATTLE GROUND,WA,Public Use,45.764556,-122.515083,No
4250,4498.0,6Y1,BOIS BLANC ISLAND,Airport,AGL,MACKINAC,BOIS BLANC ISLAND,MI,Public Use,45.766298,-84.503814,No
4251,4735.0,02T,WISE RIVER,Airport,ANM,BEAVERHEAD,WISE RIVER,MT,Public Use,45.770028,-112.980472,No
4252,2785.0,SPB,SCAPPOOSE INDUSTRIAL AIRPARK,Airport,ANM,COLUMBIA,SCAPPOOSE,OR,Public Use,45.771028,-122.861833,Yes
4253,1790.0,18Y,MILACA MUNI,Airport,AGL,MILLE LACS,MILACA,MN,Public Use,45.772465,-93.632184,Yes
4254,4682.0,BZN,BOZEMAN YELLOWSTONE INTL,Airport,ANM,GALLATIN,BOZEMAN,MT,Federalized/Commercial,45.777572,-111.152022,No
4255,1839.0,ETH,WHEATON MUNI,Airport,AGL,TRAVERSE,WHEATON,MN,Public Use,45.780506,-96.543798,Yes
4256,3625.0,40D,THREE LAKES MUNI,Airport,AGL,ONEIDA,THREE LAKES,WI,Public Use,45.790235,-89.120959,Yes
4257,5111.0,5P2,MC LAUGHLIN MUNI,Airport,AGL,CORSON,MC LAUGHLIN,SD,Public Use,45.796808,-100.78425,No
4258,3576.0,GTG,GRANTSBURG MUNI,Airport,AGL,BURNETT,GRANTSBURG,WI,Public Use,45.798378,-92.664331,Yes
4259,2966.0,3W8,EUREKA MUNI,Airport,AGL,MC PHERSON,EUREKA,SD,Public Use,45.799889,-99.642778,Yes
4260,2018.0,6S0,BIG TIMBER,Airport,ANM,SWEET GRASS,BIG TIMBER,MT,Public Use,45.806417,-109.978306,Yes
4261,2019.0,BIL,BILLINGS LOGAN INTL,Airport,ANM,YELLOWSTONE,BILLINGS,MT,Federalized/Commercial,45.807667,-108.542889,Yes
4262,2729.0,M50,BOARDMAN,Airport,ANM,MORROW,BOARDMAN,OR,Public Use,45.814825,-119.820501,Yes
4263,2958.0,BTN,BRITTON MUNI,Airport,AGL,MARSHALL,BRITTON,SD,Public Use,45.815028,-97.742806,Yes
4264,1641.0,IMT,FORD,Airport,AGL,DICKINSON,IRON MOUNTAIN KINGSFORD,MI,Federalized/Commercial,45.818361,-88.114556,Yes
4265,4256.0,S90,ELK CITY,Airport,ANM,IDAHO,ELK CITY,ID,Public Use,45.822686,-115.43985,No
4266,3556.0,RZN,BURNETT COUNTY,Airport,AGL,BURNETT,SIREN,WI,Public Use,45.823464,-92.373693,Yes
4267,3484.0,W52,GOHEEN,Airport,ANM,CLARK,BATTLE GROUND,WA,Public Use,45.826796,-122.576856,Yes
4268,2748.0,HRI,HERMISTON MUNI,Airport,ANM,UMATILLA,HERMISTON,OR,Public Use,45.828222,-119.259167,Yes
4269,4608.0,06Y,HERMAN MUNI,Airport,AGL,GRANT,HERMAN,MN,Public Use,45.829961,-96.160614,No
4270,3485.0,S20,GOLDENDALE,Airport,ANM,KLICKITAT,GOLDENDALE,WA,Public Use,45.832074,-120.845275,Yes
4271,5347.0,1H9,NEST OF EAGLES,Airport,AGL,WASHBURN,SPOONER,WI,Public Use,45.835611,-91.802889,No
4272,2795.0,05S,VERNONIA MUNI,Airport,ANM,COLUMBIA,VERNONIA,OR,Public Use,45.852106,-123.242869,Yes
4273,4686.0,M46,COLSTRIP,Airport,ANM,ROSEBUD,COLSTRIP,MT,Public Use,45.852833,-106.709278,No
4274,2974.0,5T4,HERREID MUNI,Airport,AGL,CAMPBELL,HERREID,SD,Public Use,45.854158,-100.075395,Yes
4275,4730.0,4U7,WEST FORK LODGE,Airport,ANM,RAVALLI,CONNER,MT,Public Use,45.86225,-114.21775,No
4276,1684.0,MCD,MACKINAC ISLAND,Airport,AGL,MACKINAC,MACKINAC ISLAND,MI,Public Use,45.864944,-84.637333,Yes
4277,1754.0,AXN,CHANDLER FIELD,Airport,AGL,DOUGLAS,ALEXANDRIA,MN,Public Use,45.866306,-95.394667,Yes
4278,2032.0,97M,EKALAKA,Airport,ANM,CARTER,EKALAKA,MT,Public Use,45.877914,-104.537507,Yes
4279,2070.0,9S5,THREE FORKS,Airport,ANM,GALLATIN,THREE FORKS,MT,Public Use,45.878114,-111.569432,Yes
4280,5338.0,4P5,FRANKS,Airport,AGL,ONEIDA,LAC DU FLAMBEAU,WI,Public Use,45.883286,-90.000155,No
4281,1795.0,JMR,MORA MUNI,Airport,AGL,KANABEC,MORA,MN,Public Use,45.889211,-93.271179,Yes
4282,1683.0,83D,MACKINAC COUNTY,Airport,AGL,MACKINAC,ST IGNACE,MI,Public Use,45.891444,-84.738139,Yes
4283,4631.0,14Y,TODD FIELD,Airport,AGL,TODD,LONG PRAIRIE,MN,Public Use,45.89825,-94.873861,No
4284,3543.0,W27,WOODLAND STATE,Airport,ANM,COWLITZ,WOODLAND,WA,Public Use,45.898818,-122.737274,Yes
4285,2986.0,8D6,MC INTOSH MUNI,Airport,AGL,CORSON,MC INTOSH,SD,Public Use,45.908334,-101.346243,Yes
4286,2983.0,LEM,LEMMON MUNI,Airport,AGL,PERKINS,LEMMON,SD,Public Use,45.918381,-102.105536,Yes
4287,3586.0,ARV,LAKELAND/NOBLE F. LEE MEMORIAL FIELD,Airport,AGL,VILAS,MINOCQUA-WOODRUFF,WI,Public Use,45.927917,-89.730944,Yes
4288,3571.0,EGV,EAGLE RIVER UNION,Airport,AGL,VILAS,EAGLE RIVER,WI,Public Use,45.932333,-89.268278,Yes
4289,1120.0,GIC,IDAHO COUNTY,Airport,ANM,IDAHO,GRANGEVILLE,ID,Public Use,45.942556,-116.123417,Yes
4290,1786.0,LXL,LITTLE FALLS/MORRISON COUNTY-LINDBERGH FLD,Airport,AGL,MORRISON,LITTLE FALLS,MN,Public Use,45.949417,-94.347056,Yes
4291,4684.0,84U,BUTTE AERO,Airport,ANM,SILVER BOW,BUTTE,MT,Public Use,45.953315,-112.497214,No
4292,2016.0,BTM,BERT MOONEY,Airport,ANM,SILVER BOW,BUTTE,MT,Public Use,45.954806,-112.497472,Yes
4293,3603.0,PKF,PARK FALLS MUNI,Airport,AGL,PRICE,PARK FALLS,WI,Public Use,45.955091,-90.424435,Yes
4294,1718.0,ISQ,SCHOOLCRAFT COUNTY,Airport,AGL,SCHOOLCRAFT,MANISTIQUE,MI,Public Use,45.974639,-86.171833,Yes
4295,4597.0,Y63,ELBOW LAKE MUNI - PRIDE OF THE PRAIRIE,Airport,AGL,GRANT,ELBOW LAKE,MN,Public Use,45.984832,-95.991853,No
4296,4286.0,2U5,SHEARER /USFS/,Airport,ANM,IDAHO,SHEARER,ID,Public Use,45.9895,-114.841278,No
4297,1668.0,50D,IRON COUNTY,Airport,AGL,IRON,CRYSTAL FALLS,MI,Public Use,46.00908,-88.274026,Yes
4298,1635.0,DRM,DRUMMOND ISLAND,Airport,AGL,CHIPPEWA,DRUMMOND ISLAND,MI,Public Use,46.009311,-83.743934,Yes
4299,2189.0,HEI,HETTINGER MUNI,Airport,AGL,ADAMS,HETTINGER,ND,Public Use,46.014889,-102.656,Yes
4300,2786.0,56S,SEASIDE MUNI,Airport,ANM,CLATSOP,SEASIDE,OR,Public Use,46.014996,-123.907658,Yes
4301,2180.0,4E7,ELLENDALE MUNI,Airport,AGL,DICKEY,ELLENDALE,ND,Public Use,46.016333,-98.515694,Yes
4302,5301.0,9W2,PAGE,Airport,ANM,WALLA WALLA,WALLA WALLA,WA,Public Use,46.016524,-118.370521,No
4303,4599.0,04W,FIELD OF DREAMS,Airport,AGL,PINE,HINCKLEY,MN,Public Use,46.022868,-92.895174,No
4304,2166.0,ASY,ASHLEY MUNI,Airport,AGL,MC INTOSH,ASHLEY,ND,Public Use,46.024591,-99.35159,Yes
4305,4589.0,D22,YACHT HAVEN,Airport,AGL,CHIPPEWA,DRUMMOND ISLAND,MI,Public Use,46.024794,-83.752514,No
4306,3615.0,HYR,SAWYER COUNTY,Airport,AGL,SAWYER,HAYWARD,WI,Public Use,46.025278,-91.44425,Yes
4307,4490.0,5Y1,ALBERT J LINDBERG,Airport,AGL,MACKINAC,HESSEL,MI,Public Use,46.03585,-84.419758,No
4308,1107.0,S84,COTTONWOOD MUNI,Airport,ANM,IDAHO,COTTONWOOD,ID,Public Use,46.03877,-116.331535,Yes
4309,3498.0,S95,MARTIN FIELD,Airport,ANM,WALLA WALLA,COLLEGE PLACE,WA,Public Use,46.046939,-118.417178,Yes
4310,2077.0,9U1,WILSALL,Airport,ANM,PARK,WILSALL,MT,Public Use,46.049656,-110.685486,Yes
4311,4462.0,1ME,CHESUNCOOK LAKE HOUSE,Airport,ANE,PISCATAQUIS,CHESUNCOOK,ME,Public Use,46.060875,-69.409444,No
4312,2220.0,Y27,STANDING ROCK,Airport,AGL,SIOUX,FORT YATES,ND,Public Use,46.066922,-100.632753,Yes
4313,5307.0,D69,ROGERSBURG,Airport,ANM,ASOTIN,ANATONE,WA,Public Use,46.074444,-116.966111,No
4314,1723.0,Y73,STAMBAUGH,Airport,AGL,IRON,IRON RIVER,MI,Public Use,46.078764,-88.635492,Yes
4315,4780.0,4N4,LIDGERWOOD MUNI,Airport,AGL,RICHLAND,LIDGERWOOD,ND,Public Use,46.089127,-97.166478,No
4316,3536.0,ALW,WALLA WALLA RGNL,Airport,ANM,WALLA WALLA,WALLA WALLA,WA,Public Use,46.094778,-118.289,Yes
4317,4482.0,85B,SHIN POND,Airport,ANE,PENOBSCOT,PATTEN,ME,Public Use,46.104214,-68.561982,No
4318,4595.0,8Y5,CLARISSA MUNI,Airport,AGL,TODD,CLARISSA,MN,Public Use,46.113019,-94.90669,No
4319,3525.0,KLS,SOUTHWEST WASHINGTON RGNL,Airport,ANM,COWLITZ,KELSO,WA,Public Use,46.118,-122.898389,Yes
4320,3590.0,D25,MANITOWISH WATERS,Airport,AGL,VILAS,MANITOWISH WATERS,WI,Public Use,46.120227,-89.8822,Yes
4321,4277.0,1U1,MOOSE CREEK /USFS/,Airport,ANM,IDAHO,MOOSE CREEK RANGER STATION,ID,Public Use,46.120751,-114.927333,No
4322,1588.0,HUL,HOULTON INTL,Airport,ANE,AROOSTOOK,HOULTON,ME,Public Use,46.124608,-67.792361,Yes
4323,4267.0,S82,KOOSKIA MUNI,Airport,ANM,IDAHO,KOOSKIA,ID,Public Use,46.132671,-115.978753,No
4324,3553.0,BDJ,BOULDER JUNCTION,Airport,AGL,VILAS,BOULDER JUNCTION,WI,Public Use,46.137449,-89.645984,Yes
4325,2020.0,3U3,BOWMAN FIELD,Airport,ANM,DEER LODGE,ANACONDA,MT,Public Use,46.153133,-112.86784,Yes
4326,3583.0,LNL,KINGS LAND O' LAKES,Airport,AGL,VILAS,LAND O' LAKES,WI,Public Use,46.154117,-89.211965,Yes
4327,2723.0,AST,ASTORIA RGNL,Airport,ANM,CLATSOP,ASTORIA,OR,Public Use,46.157972,-123.878694,Yes
4328,2210.0,2D5,OAKES MUNI,Airport,AGL,DICKEY,OAKES,ND,Public Use,46.173115,-98.07989,Yes
4329,2172.0,BPP,BOWMAN MUNI,Airport,AGL,BOWMAN,BOWMAN,ND,Public Use,46.186991,-103.428081,Yes
4330,3557.0,3CU,CABLE UNION,Airport,AGL,BAYFIELD,CABLE,WI,Public Use,46.195127,-91.248244,Yes
4331,4478.0,39B,NUGENT CHAMBERLAIN LAKE,Airport,ANE,PISCATAQUIS,CHESUNCOOK,ME,Public Use,46.202472,-69.240389,No
4332,4715.0,M62,ROTORCRAFT,Airport,ANM,RAVALLI,HAMILTON,MT,Public Use,46.206667,-114.153056,No
4333,4681.0,3U9,BOULDER,Airport,ANM,JEFFERSON,BOULDER,MT,Public Use,46.211667,-112.107611,No
4334,3510.0,S40,PROSSER,Airport,ANM,BENTON,PROSSER,WA,Public Use,46.213371,-119.795563,Yes
4335,3535.0,S98,VISTA FIELD,Airport,ANM,BENTON,KENNEWICK,WA,Public Use,46.218576,-119.210015,Yes
4336,2184.0,GWR,GWINNER-ROGER MELROE FIELD,Airport,AGL,SARGENT,GWINNER,ND,Public Use,46.218667,-97.643472,Yes
4337,4266.0,S73,KAMIAH MUNI,Airport,ANM,IDAHO,KAMIAH,ID,Public Use,46.219778,-116.013806,No
4338,2198.0,7L2,LINTON MUNI,Airport,AGL,EMMONS,LINTON,ND,Public Use,46.220641,-100.245624,Yes
4339,1136.0,0S5,NEZ PERCE MUNI,Airport,ANM,LEWIS,NEZ PERCE,ID,Public Use,46.238528,-116.238556,Yes
4340,2185.0,BWP,HARRY STERN,Airport,AGL,RICHLAND,WAHPETON,ND,Public Use,46.244294,-96.607156,Yes
4341,2228.0,6L5,WISHEK MUNI,Airport,AGL,MC INTOSH,WISHEK,ND,Public Use,46.246363,-99.53789,Yes
4342,1109.0,S89,CRAIGMONT MUNI,Airport,ANM,LEWIS,CRAIGMONT,ID,Public Use,46.247722,-116.479361,Yes
4343,1627.0,CIU,CHIPPEWA COUNTY INTL,Airport,AGL,CHIPPEWA,SAULT STE MARIE,MI,Public Use,46.25075,-84.472389,Yes
4344,2057.0,6S5,RAVALLI COUNTY,Airport,ANM,RAVALLI,HAMILTON,MT,Public Use,46.251494,-114.12554,Yes
4345,4783.0,4R6,MILNOR MUNI,Airport,AGL,SARGENT,MILNOR,ND,Public Use,46.258294,-97.437869,No
4346,3532.0,PSC,TRI-CITIES,Airport,ANM,FRANKLIN,PASCO,WA,Federalized/Commercial,46.264694,-119.119028,Yes
4347,2071.0,1S3,TILLITT FIELD,Airport,ANM,ROSEBUD,FORSYTH,MT,Public Use,46.271139,-106.623889,Yes
4348,1767.0,FFM,FERGUS FALLS MUNI-EINAR MICKELSON FLD,Airport,AGL,OTTER TAIL,FERGUS FALLS,MN,Public Use,46.284389,-96.156694,Yes
4349,4717.0,8U0,RYEGATE,Airport,ANM,GOLDEN VALLEY,RYEGATE,MT,Public Use,46.2905,-109.247667,No
4350,4703.0,6U7,HYSHAM,Airport,ANM,TREASURE,HYSHAM,MT,Public Use,46.293472,-107.193306,No
4351,4607.0,05Y,HENNING MUNI,Airport,AGL,OTTER TAIL,HENNING,MN,Public Use,46.30385,-95.439483,No
4352,3515.0,RLD,RICHLAND,Airport,ANM,BENTON,RICHLAND,WA,Public Use,46.305639,-119.304194,Yes
4353,4778.0,D03,KULM MUNICIPAL AIRPORT,Airport,AGL,LA MOURE,KULM,ND,Public Use,46.306764,-98.938833,No
4354,4706.0,80S,LAVINA,Airport,ANM,GOLDEN VALLEY,LAVINA,MT,Public Use,46.307181,-108.955714,No
4355,1682.0,ERY,LUCE COUNTY,Airport,AGL,LUCE,NEWBERRY,MI,Public Use,46.311,-85.457167,Yes
4356,3619.0,OLG,SOLON SPRINGS MUNI,Airport,AGL,DOUGLAS,SOLON SPRINGS,WI,Public Use,46.314751,-91.816376,Yes
4357,3508.0,7W1,PORT OF ILWACO,Airport,ANM,PACIFIC,ILWACO,WA,Public Use,46.314913,-124.003838,Yes
4358,2059.0,U05,RIDDICK FIELD,Airport,ANM,GRANITE,PHILIPSBURG,MT,Public Use,46.31937,-113.305064,Yes
4359,4616.0,22Y,MOREY'S,Airport,AGL,MORRISON,MOTLEY,MN,Public Use,46.323576,-94.638625,No
4360,3529.0,1S5,SUNNYSIDE MUNI,Airport,ANM,YAKIMA,SUNNYSIDE,WA,Public Use,46.327083,-119.970361,Yes
4361,4257.0,S92,FISH LAKE /USFS/,Airport,ANM,IDAHO,FISH LAKE,ID,Public Use,46.330195,-115.063174,No
4362,2072.0,8U8,TOWNSEND,Airport,ANM,BROADWATER,TOWNSEND,MT,Public Use,46.331232,-111.482586,Yes
